idT,idM,idK,rmsX,rmsY,rmsZ,aRms,aPeakX,aPeakY,aPeakZ,aPeak,latitude,longitude,vreme,brzina,maxX,maxY,maxZ,opis
4443,96,13,0.1698,0.1658,0.2693,0.359,0.6703,-0.1619,0.6429,0.9428,44.5482666,20.3002616,2016-01-19-08-52-48,78.6024,0.670315266,-0.494924128,0.712628365,its vezbe
4444,96,13,0.175,0.1661,0.2514,0.3485,0.1207,0.1069,0.9562,0.9697,44.5458483,20.3009016,2016-01-19-08-52-57,121.5753,0.735771894,-0.564006925,0.956232071,its vezbe
4445,96,13,0.2145,0.2244,0.3205,0.4462,1.1354,0.7947,0.1993,1.4001,44.5521016,20.2998033,2016-01-19-08-53-08,74.4276,1.135399342,0.794683576,-1.195375919,its vezbe
4446,96,13,0.1455,0.159,0.2267,0.3128,-0.0483,0.0829,-0.7904,0.7962,44.5494416,20.3006266,2016-01-19-08-53-13,1.8882,0.459733963,-0.444807589,-0.790428638,its vezbe
4447,96,13,0.1074,0.1581,0.2141,0.287,0.1115,0.3377,0.6425,0.7344,44.5554633,20.29864,2016-01-19-08-53-27,75.632,-0.359085321,0.598922729,0.680286407,its vezbe
4448,96,13,0.2785,0.2542,0.4099,0.557,0.3987,0.6055,1.96,2.0898,44.5574716,20.298115,2016-01-19-08-53-38,76.4233,0.9912467,-0.737159133,1.96002388,its vezbe
4449,96,13,0.1738,0.1655,0.267,0.359,-0.8365,-0.2908,-0.6534,1.1006,44.559295,20.2987933,2016-01-19-08-53-48,49.5437,-0.836513162,0.523822427,0.913121223,its vezbe
4450,96,13,0.1645,0.1734,0.2732,0.363,0.2521,0.0377,1.2047,1.2314,44.5601116,20.2996216,2016-01-19-08-53-53,66.0168,-0.618398309,-0.532415688,1.204741478,its vezbe
4451,96,13,0.114,0.1682,0.2067,0.2898,0.3218,-0.5971,-0.4922,0.8381,44.5621449,20.3016366,2016-01-19-08-54-06,73.7883,-0.389228582,-0.597134829,-0.679426193,its vezbe
4452,96,13,0.1149,0.1387,0.1945,0.2651,-0.0922,0.1287,0.5097,0.5337,44.5640016,20.3023466,2016-01-19-08-54-17,77.6648,-0.271450996,-0.44359237,0.509699821,its vezbe
4453,96,13,0.1236,0.1307,0.2161,0.2812,0.2329,0.0263,1.0157,1.0424,44.5665866,20.3013833,2016-01-19-08-54-28,84.1373,0.372360706,-0.375760525,1.015714645,its vezbe
4454,96,13,0.1691,0.1259,0.2713,0.3436,-0.7343,0.0692,-1.0152,1.2548,44.5680633,20.3015866,2016-01-19-08-54-37,82.2658,-0.734339714,0.422306299,1.173498154,its vezbe
4455,96,13,0.1744,0.1802,0.2423,0.3487,-0.184,-0.0077,-1.0006,1.0174,44.5689033,20.3034816,2016-01-19-08-54-44,96.3319,-0.549845457,0.741259098,-1.000590801,its vezbe
4456,96,13,0.2827,0.1973,0.3707,0.5062,1.0796,0.2529,1.7972,2.1117,44.57142,20.3059133,2016-01-19-08-54-58,82.9366,1.251429558,-0.840588331,1.797206879,its vezbe
4457,96,13,0.2113,0.1622,0.3118,0.4101,1.665,0.4905,0.9312,1.9697,44.5731666,20.3074116,2016-01-19-08-55-08,73.7624,1.664973259,0.727452636,-1.313147545,its vezbe
4458,96,13,0.1312,0.1557,0.217,0.2975,-0.2845,0.3384,0.5988,0.7443,44.57372,20.3089766,2016-01-19-08-55-18,0,-0.390928268,0.492025733,0.600771904,its vezbe
4459,96,13,0.1404,0.1616,0.227,0.312,-0.3187,-0.3544,-0.6456,0.8025,44.574715,20.3103283,2016-01-19-08-55-23,29.0587,-0.542599201,0.536531925,-0.670796394,its vezbe
4460,96,13,0.1294,0.1607,0.2079,0.2929,-0.4557,-0.2281,-0.903,1.0369,44.5762233,20.3135133,2016-01-19-08-55-36,80.3535,-0.481583834,-0.526904285,-0.903018951,its vezbe
4461,96,13,0.1187,0.1231,0.219,0.2779,0.1402,0.0711,0.6664,0.6847,44.5768733,20.316055,2016-01-19-08-55-46,77.322,0.346209049,0.380832911,0.66644001,its vezbe
4462,96,13,0.1784,0.153,0.2441,0.3389,-0.8758,-0.413,-0.7482,1.2237,44.5784983,20.3190116,2016-01-19-08-55-59,82.5623,-0.964984417,0.773919582,0.941365242,its vezbe
4463,96,13,0.1131,0.1434,0.1751,0.253,0.2025,0.7078,0.2728,0.7852,44.5792716,20.32097,2016-01-19-08-56-07,82.7402,-0.38859868,0.707846165,0.493645668,its vezbe
4464,96,13,0.1482,0.1781,0.2794,0.363,-0.0292,-0.1444,1.1836,1.1927,44.5801716,20.3230616,2016-01-19-08-56-16,78.6673,-0.526048422,-0.736413717,1.183578491,its vezbe
4465,96,13,0.153,0.1594,0.3133,0.3834,-0.3718,0.4834,1.4969,1.6164,44.5810983,20.326535,2016-01-19-08-56-29,79.0323,0.419493198,0.633484006,1.496930122,its vezbe
4466,96,13,0.2343,0.2154,0.382,0.4972,0.7501,0.6752,1.5735,1.8693,44.5815933,20.32896,2016-01-19-08-56-38,73.6808,0.845983505,0.732818484,1.57347393,its vezbe
4467,96,13,0.1381,0.15,0.2104,0.2929,-0.4263,-0.3389,-0.589,0.8022,44.582035,20.3315683,2016-01-19-08-56-49,75.6042,-0.426344633,-0.388661116,-0.588998318,its vezbe
4468,96,13,0.0908,0.1435,0.1685,0.2392,-0.0941,-0.3021,-0.4972,0.5893,44.5829883,20.3340183,2016-01-19-08-56-59,76.1879,0.250384092,-0.461644858,-0.497191429,its vezbe
4469,96,13,0.0975,0.1193,0.1712,0.2303,0.1074,-0.1189,-0.6555,0.6748,44.5845399,20.33483,2016-01-19-08-57-07,0,0.298546553,0.583348632,-0.655491829,its vezbe
4470,96,13,0.1129,0.1224,0.2016,0.2615,0.1309,-0.1224,0.6973,0.72,44.5853933,20.337685,2016-01-19-08-57-17,82.7568,0.304902315,0.308980823,0.697338104,its vezbe
4471,96,13,0.124,0.1229,0.1605,0.2371,-0.3975,-0.2557,-0.5493,0.7246,44.5869033,20.340525,2016-01-19-08-57-29,79.3121,-0.397463202,-0.360314548,-0.549282551,its vezbe
4472,96,13,0.1061,0.114,0.1672,0.2285,0.1259,-0.0787,-0.5432,0.5631,44.5879399,20.3419366,2016-01-19-08-57-36,81.5209,-0.258228302,0.350773096,-0.543156624,its vezbe
4473,96,13,0.0975,0.1058,0.1714,0.2238,-0.0707,-0.1385,0.5336,0.5558,44.5890283,20.34263,2016-01-19-08-57-45,46.0433,0.343067884,-0.309555352,0.533590317,its vezbe
4474,96,13,0.1095,0.1364,0.2086,0.2722,-0.0998,-0.2583,-0.912,0.9531,44.5914433,20.34559,2016-01-19-08-57-59,76.0619,-0.34393239,0.332901359,-0.912019253,its vezbe
4475,96,13,0.0959,0.0921,0.174,0.219,-0.0025,-0.0289,-0.5993,0.6,44.5924933,20.3479366,2016-01-19-08-58-10,68.0329,0.292044163,0.263752818,-0.599317551,its vezbe
4476,96,13,0.0976,0.0949,0.1554,0.2066,-0.1217,-0.0791,-0.4636,0.4858,44.5936533,20.3493533,2016-01-19-08-58-19,65.5147,0.305438042,0.266242743,-0.463565826,its vezbe
4477,96,13,0.1497,0.1308,0.2208,0.2971,0.1623,0.002,0.7608,0.7779,44.5947716,20.3504249,2016-01-19-08-58-28,64.8013,0.412690163,0.371423364,0.760811806,its vezbe
4478,96,13,0.1331,0.1346,0.2163,0.2875,0.0969,-0.0046,0.5955,0.6033,44.5966233,20.3512933,2016-01-19-08-58-40,62.9446,-0.482784271,-0.36224848,0.595500946,its vezbe
4479,96,13,0.1312,0.12,0.1911,0.261,-0.2066,-0.1762,-0.559,0.6215,44.5981716,20.3516583,2016-01-19-08-58-50,63.0205,-0.483348489,-0.335663766,-0.613375664,its vezbe
4480,96,13,0.1024,0.1073,0.1474,0.2091,-0.0848,-0.1439,-0.4362,0.467,44.5990666,20.35194,2016-01-19-08-58-56,67.6456,0.338400364,-0.390952528,0.444345474,its vezbe
4481,96,13,0.0865,0.1031,0.1443,0.1973,0.0048,-0.0694,-0.5285,0.533,44.60076,20.3527133,2016-01-19-08-59-07,67.3065,0.26010108,0.435528994,-0.528478622,its vezbe
4482,96,13,0.0938,0.1108,0.1959,0.2438,0.0542,0.5458,1.066,1.1988,44.6022883,20.3531983,2016-01-19-08-59-16,66.9767,0.328473568,0.545789003,1.065979004,its vezbe
4483,96,13,0.0881,0.1014,0.1505,0.2017,-0.0282,0.3859,0.4713,0.6098,44.6039883,20.3535816,2016-01-19-08-59-26,67.4121,-0.26865077,0.385883093,-0.552931786,its vezbe
4484,96,13,0.099,0.1339,0.1712,0.2388,0.0564,0.0585,-0.4683,0.4753,44.60619,20.354915,2016-01-19-08-59-40,69.5931,0.3321383,0.403908968,-0.468292236,its vezbe
4485,96,13,0.107,0.1458,0.2043,0.2728,-0.0173,0.3759,0.6351,0.7382,44.6072066,20.3563783,2016-01-19-08-59-49,64.5159,0.267617226,-0.472102582,0.635108948,its vezbe
4486,96,13,0.0953,0.1452,0.1927,0.2594,0.1035,-0.1453,0.8211,0.8402,44.6079416,20.3573099,2016-01-19-08-59-56,12.2502,-0.261363268,-0.432582736,0.821071625,its vezbe
4487,96,13,0.1382,0.1635,0.2512,0.33,-0.0527,-0.1863,-0.8163,0.8389,44.6090416,20.3582033,2016-01-19-09-00-07,16.1767,-0.714028716,0.563576818,-0.816298485,its vezbe
4488,96,13,0.2066,0.2019,0.2982,0.4152,0.2981,-0.0988,1.1916,1.2323,44.6110466,20.3601116,2016-01-19-09-00-20,60.5116,-0.980583847,0.866112351,1.191584587,its vezbe
4489,96,13,0.1055,0.0988,0.1927,0.2409,0.0425,-0.1163,-0.658,0.6696,44.6119766,20.3605333,2016-01-19-09-00-27,55.6715,0.348799229,-0.372402072,-0.658043861,its vezbe
4490,96,13,0.1227,0.1376,0.1971,0.2698,-0.1227,-0.3017,-0.7367,0.8055,44.6137983,20.3618366,2016-01-19-09-00-40,66.3671,-0.343889713,0.462752819,-0.736689091,its vezbe
4491,96,13,0.1154,0.1101,0.1773,0.2385,-0.1404,-0.0224,0.5156,0.5349,44.61508,20.36286,2016-01-19-09-00-50,44.5721,0.338712931,0.358495235,0.515616417,its vezbe
4492,96,13,0.0896,0.086,0.1417,0.1884,-0.1434,0.097,0.3782,0.4159,44.6157933,20.3634716,2016-01-19-09-01-01,18.6078,0.228055477,0.264960766,0.378175735,its vezbe
4493,96,13,0.0832,0.0912,0.1283,0.1781,-0.0199,0.3577,0.385,0.5259,44.6161516,20.3637766,2016-01-19-09-01-09,26.8314,0.275230169,0.357693672,-0.461002827,its vezbe
4494,96,13,0.1182,0.1463,0.1813,0.2612,0.4162,0.5182,0.0366,0.6657,44.6173166,20.365,2016-01-19-09-01-21,61.7401,0.416196346,0.518241882,-0.482440472,its vezbe
4495,96,13,0.1499,0.1231,0.2089,0.2851,0.8126,-0.0004,-0.6778,1.0582,44.61878,20.3662166,2016-01-19-09-01-30,73.4789,0.81264925,-0.317705899,0.734816551,its vezbe
4496,96,13,0.1108,0.1347,0.1871,0.2558,-0.463,-0.2688,-0.8479,1.0028,44.6202816,20.36779,2016-01-19-09-01-40,72.6209,-0.463041067,-0.383858502,-0.847853661,its vezbe
4497,96,13,0.1345,0.1781,0.2266,0.3181,-0.775,-0.0549,0.0542,0.7788,44.6220016,20.3689866,2016-01-19-09-01-51,70.4511,-0.774962544,-0.487255454,0.697072983,its vezbe
4498,96,13,0.1559,0.1543,0.2721,0.3495,-0.7329,-0.2114,-0.6898,1.0284,44.6234433,20.3704716,2016-01-19-09-02-01,68.4165,-0.732903123,0.439937711,-0.701347351,its vezbe
4499,96,13,0.1512,0.1522,0.257,0.3348,-0.2812,-0.192,1.098,1.1495,44.6241083,20.3713016,2016-01-19-09-02-06,69.128,-0.417750239,-0.456901848,1.097962379,its vezbe
4500,96,13,0.2256,0.2,0.3405,0.4548,-0.7803,0.2037,-1.2865,1.5184,44.6259166,20.3739916,2016-01-19-09-02-21,67.6808,-0.780300379,-0.686694145,-1.286508083,its vezbe
4501,96,13,0.1166,0.1157,0.1931,0.2535,0.0339,-0.3505,-0.4915,0.6046,44.6266683,20.3752516,2016-01-19-09-02-28,70.238,0.354976416,-0.406247437,-0.540408134,its vezbe
4502,96,13,0.1193,0.1245,0.1972,0.2619,0.0435,-0.2268,0.6017,0.6445,44.6278999,20.3771366,2016-01-19-09-02-39,64.3973,-0.346405625,0.410364985,0.610461235,its vezbe
4503,96,13,0.1156,0.1157,0.1982,0.2569,-0.5218,0.2791,-0.7234,0.9346,44.6286816,20.3783283,2016-01-19-09-02-48,61.1805,-0.521838903,-0.427311301,-0.723431587,its vezbe
4504,96,13,0.1241,0.1025,0.1892,0.2484,-0.6334,0.1931,-0.334,0.7416,44.6314733,20.3806666,2016-01-19-09-03-10,55.2101,-0.633413196,-0.333859891,-0.432352066,its vezbe
4505,96,13,0.111,0.1164,0.2036,0.2595,-0.3235,0.0993,-0.7863,0.856,44.632535,20.381475,2016-01-19-09-03-19,59.3979,-0.323491335,-0.347645402,-0.786292553,its vezbe
4506,96,13,0.1229,0.1231,0.2293,0.2878,0.0266,0.0393,0.8567,0.858,44.6336533,20.3824416,2016-01-19-09-03-28,56.0644,0.333677292,-0.332459599,0.856716156,its vezbe
4507,96,13,0.1414,0.1638,0.2272,0.3138,-0.4223,-0.2614,-0.7146,0.8702,44.6342483,20.3846616,2016-01-19-09-03-39,62.1366,0.44728303,-0.584722757,0.797597885,its vezbe
4508,96,13,0.123,0.134,0.2165,0.2828,0.2338,-0.2276,-0.6611,0.7372,44.6346983,20.38644,2016-01-19-09-03-49,0,-0.305567741,-0.467505157,-0.661075115,its vezbe
4509,96,13,0.1255,0.1241,0.2425,0.2999,-0.1111,0.0954,-0.7152,0.7301,44.6352583,20.3884566,2016-01-19-09-04-00,16.047,0.39162755,0.390670061,-0.715226173,its vezbe
4510,96,13,0.1488,0.1501,0.2278,0.3107,0.0797,0.1813,0.6206,0.6515,44.634125,20.39198,2016-01-19-09-04-11,64.6567,-0.464184403,-0.388378084,0.620631218,its vezbe
4511,96,13,0.1363,0.1734,0.2542,0.3366,-0.083,0.2562,-0.8139,0.8573,44.633265,20.3937566,2016-01-19-09-04-20,65.0662,0.42222929,-0.528382182,-0.813948631,its vezbe
4512,96,13,0.1526,0.184,0.215,0.3215,-0.5079,0.5173,-0.0271,0.7255,44.6324383,20.3961466,2016-01-19-09-04-32,62.813,-0.507888079,-0.566296041,0.625384331,its vezbe
4513,96,13,0.143,0.1735,0.2294,0.3212,-0.2132,0.3535,-0.6298,0.7531,44.6330599,20.3985083,2016-01-19-09-04-41,73.2843,0.438907862,0.596106529,-0.664716721,its vezbe
4514,96,13,0.1328,0.1514,0.2464,0.3183,-0.1008,0.4441,0.9085,1.0163,44.6338366,20.3995333,2016-01-19-09-04-50,69.4875,-0.422930002,-0.588491559,0.908514977,its vezbe
4515,96,13,0.1198,0.148,0.2471,0.312,-0.0024,0.4556,1.026,1.1226,44.6345416,20.401525,2016-01-19-09-04-59,67.1953,0.405751705,-0.65291965,1.025952339,its vezbe
4516,96,13,0.1258,0.1615,0.2429,0.3176,0.0283,0.0807,0.6885,0.6938,44.6351433,20.4042016,2016-01-19-09-05-11,55.2972,-0.355716705,-0.387788355,0.688539505,its vezbe
4517,96,13,0.1585,0.1651,0.2371,0.3296,-0.5847,0.2957,-0.5063,0.8281,44.6350999,20.4067916,2016-01-19-09-05-21,62.4368,-0.584717035,-0.439324737,-0.604803085,its vezbe
4518,96,13,0.127,0.1464,0.2716,0.3336,-0.4079,-0.4361,-0.8735,1.0581,44.6351466,20.408015,2016-01-19-09-05-27,62.8853,-0.407931089,-0.436146796,-0.873497009,its vezbe
4519,96,13,0.1892,0.1653,0.309,0.3982,0.3979,0.0159,1.3735,1.43,44.6355833,20.4103833,2016-01-19-09-05-40,59.8371,-0.595028043,-0.462210357,1.373464584,its vezbe
4520,96,13,0.1306,0.1147,0.2118,0.274,-0.1997,0.2241,0.5337,0.6123,44.6369649,20.4118933,2016-01-19-09-05-52,55.136,-0.332899451,-0.313667059,0.533719063,its vezbe
4521,96,13,0.1639,0.1722,0.2448,0.3412,-0.4658,0.4355,-0.7928,1.0174,44.6378383,20.4127883,2016-01-19-09-06-00,63.7451,-0.465756178,0.435502768,-0.792811394,its vezbe
4522,96,13,0.162,0.1439,0.2388,0.3224,0.7094,0.2875,0.4333,0.8796,44.6394716,20.4127116,2016-01-19-09-06-11,60.1558,0.709380627,-0.455374718,-0.655116081,its vezbe
4523,96,13,0.1557,0.1333,0.2415,0.3168,0.5865,-0.1724,-0.493,0.7854,44.6412783,20.412845,2016-01-19-09-06-22,57.2021,0.58650732,0.50873661,0.698322296,its vezbe
4524,96,13,0.1231,0.1232,0.1962,0.2623,-0.2908,-0.3161,-0.5493,0.6973,44.6424949,20.4127666,2016-01-19-09-06-29,58.0285,-0.329233646,0.368095398,0.555251122,its vezbe
4525,96,13,0.137,0.1542,0.224,0.3045,-0.3798,-0.4235,0.3615,0.674,44.6443333,20.4137483,2016-01-19-09-06-41,68.2478,-0.434999228,-0.497822553,0.583428383,its vezbe
4526,96,13,0.1207,0.1149,0.202,0.2619,-0.026,-0.191,0.6139,0.6435,44.6457083,20.415615,2016-01-19-09-06-52,69.115,0.601823568,0.405532956,0.613931656,its vezbe
4527,96,13,0.1677,0.1723,0.2697,0.3613,-0.1666,-0.137,-0.9067,0.932,44.64678,20.4175583,2016-01-19-09-07-02,74.3442,-0.529159307,-0.508726776,-0.90669775,its vezbe
4528,96,13,0.1529,0.1477,0.2514,0.3292,0.0692,-0.1881,-0.8728,0.8955,44.647325,20.419235,2016-01-19-09-07-09,68.385,0.463927031,0.395128965,-0.872794628,its vezbe
4529,96,13,0.1445,0.1547,0.2429,0.3222,-0.5002,0.0271,-0.7634,0.9131,44.6483133,20.42194,2016-01-19-09-07-23,59.5462,-0.500247955,-0.468410999,0.827925682,its vezbe
4530,96,13,0.1224,0.1343,0.2305,0.2935,-0.3163,0.1428,-1.2246,1.2728,44.6487083,20.422865,2016-01-19-09-07-28,61.5622,-0.482739091,-0.624806881,-1.224563599,its vezbe
4531,96,13,0.149,0.1549,0.2445,0.3255,-0.0773,0.1562,0.8482,0.8659,44.6498033,20.42556,2016-01-19-09-07-43,62.1311,-0.577302694,-0.527298629,-0.849733829,its vezbe
4532,96,13,0.1432,0.1673,0.2225,0.313,0.2154,-0.4169,-0.8793,0.9967,44.6504999,20.4273666,2016-01-19-09-07-52,65.3924,-0.437443256,0.494726181,-0.879269123,its vezbe
4533,96,13,0.1434,0.1552,0.2539,0.3303,-0.131,0.3341,0.9829,1.0464,44.6516283,20.4295966,2016-01-19-09-08-03,75.0947,0.548316956,0.528017998,0.982881546,its vezbe
4534,96,13,0.2158,0.2092,0.3207,0.4396,0.2352,0.2702,1.6168,1.656,44.652685,20.4307416,2016-01-19-09-08-10,82.3584,0.899806023,0.751318932,1.616819382,its vezbe
4535,96,13,0.1593,0.1636,0.2557,0.3428,-0.293,0.0891,-1.0591,1.1025,44.6548316,20.4319633,2016-01-19-09-08-21,10.1785,-0.436368227,0.442836761,-1.059058666,its vezbe
4536,96,13,0.1703,0.1472,0.2316,0.323,0.2912,-0.051,0.7161,0.7747,44.65709,20.4320716,2016-01-19-09-08-30,104.6926,0.455009937,0.541822195,-0.750925541,its vezbe
4537,96,13,0.1236,0.0948,0.1874,0.2437,0.0262,-0.1221,-0.6415,0.6536,44.6608966,20.4300216,2016-01-19-09-08-50,83.4499,0.345337272,-0.228887737,-0.641547203,its vezbe
4538,96,13,0.1268,0.1172,0.1977,0.2625,0.1619,0.2712,0.6417,0.7152,44.663425,20.4273116,2016-01-19-09-09-01,57.9044,0.39700532,0.363823533,0.641716957,its vezbe
4539,96,13,0.1272,0.1184,0.2181,0.2789,0.1572,-0.0975,0.7382,0.761,44.6650416,20.42612,2016-01-19-09-09-11,70.9866,-0.384858012,-0.331398129,0.738232613,its vezbe
4540,96,13,0.1404,0.1195,0.2434,0.3054,-0.378,-0.1156,-0.6248,0.7393,44.6665266,20.4255816,2016-01-19-09-09-20,70.5956,-0.418933272,0.321633101,-0.624801636,its vezbe
4541,96,13,0.1267,0.1137,0.2321,0.2878,-0.4088,-0.104,-1.2131,1.2843,44.6693099,20.4257983,2016-01-19-09-09-40,53.1922,0.479865551,0.562840819,-1.213074684,its vezbe
4542,96,13,0.1287,0.1252,0.2477,0.3059,0.2642,-0.3592,0.7287,0.8543,44.67096,20.4266333,2016-01-19-09-09-53,56.0959,-0.489447594,0.457723737,0.782165527,its vezbe
4543,96,13,0.1501,0.1437,0.2354,0.3139,0.6445,-0.0805,0.8543,1.0732,44.6751883,20.4273299,2016-01-19-09-10-19,68.0681,0.644486666,-0.386255592,0.854306221,its vezbe
4544,96,13,0.13,0.1404,0.2414,0.308,0.2355,-0.5599,-0.5785,0.8389,44.6767083,20.4283433,2016-01-19-09-10-30,73.1842,0.403881788,-0.559919,0.65571022,its vezbe
4545,96,13,0.1633,0.1356,0.2652,0.3397,0.1357,0.1405,1.0904,1.1078,44.6790183,20.42918,2016-01-19-09-10-44,62.5851,0.569577932,-0.448673189,1.090405464,its vezbe
4546,96,13,0.1347,0.1452,0.2326,0.3056,0.0134,-0.1627,-0.7828,0.7996,44.680675,20.4292316,2016-01-19-09-10-54,64.01,-0.461143136,0.503030896,-0.782775402,its vezbe
4547,96,13,0.12,0.1174,0.2159,0.2735,0.0031,-0.2636,-0.6168,0.6708,44.6818266,20.4289,2016-01-19-09-11-01,68.4053,0.405217648,0.358876705,-0.62953186,its vezbe
4548,96,13,0.1672,0.1721,0.3665,0.4381,-0.5383,0.0298,-1.4579,1.5544,44.6836666,20.4274733,2016-01-19-09-11-14,60.1651,0.568393946,0.663562834,-1.457863808,its vezbe
4549,96,13,0.1575,0.1502,0.2425,0.3258,-0.2113,-0.2565,-0.8048,0.8707,44.6849383,20.4264699,2016-01-19-09-11-24,54.1076,-0.563759923,0.593129754,-0.804796696,its vezbe
4550,96,13,0.1424,0.1173,0.2238,0.29,-0.4279,0.1596,-0.9268,1.0332,44.68575,20.4254566,2016-01-19-09-11-33,52.1582,0.686366558,0.29541862,-0.926750183,its vezbe
4551,96,13,0.1271,0.1286,0.1993,0.2691,-0.1003,-0.1457,-0.5651,0.5921,44.6865783,20.42467,2016-01-19-09-11-40,56.1274,-0.548769355,0.45465219,-0.565090656,its vezbe
4552,96,13,0.1398,0.16,0.2534,0.3307,0.3245,0.643,1.0376,1.2631,44.6879316,20.4233266,2016-01-19-09-11-50,67.238,-0.50224483,0.642955661,1.037641525,its vezbe
4553,96,13,0.1527,0.1592,0.2599,0.341,0.5524,-0.1324,0.6809,0.8867,44.6892916,20.4220566,2016-01-19-09-12-01,28.6029,0.552383661,-0.553815186,0.815935135,its vezbe
4554,96,13,0.1349,0.1425,0.2163,0.292,0.0077,0.0772,0.5812,0.5864,44.691345,20.4206816,2016-01-19-09-12-14,68.0014,0.508848667,-0.396816671,0.581225395,its vezbe
4555,96,13,0.1407,0.1342,0.2663,0.3297,0.2906,0.2041,1.1132,1.1684,44.6925549,20.420255,2016-01-19-09-12-21,70.1027,-0.398072362,0.395905733,1.113162041,its vezbe
4556,96,13,0.1437,0.1473,0.2506,0.3243,0.1298,0.367,0.8372,0.9233,44.6943633,20.4193816,2016-01-19-09-12-34,63.5505,-0.431888342,0.366976023,0.837192535,its vezbe
4557,96,13,0.1196,0.1514,0.2143,0.2883,-0.0011,0.3623,0.6403,0.7357,44.695675,20.4184999,2016-01-19-09-12-43,61.1694,-0.319758654,-0.449094355,-0.672321796,its vezbe
4558,96,13,0.1443,0.159,0.2428,0.3242,0.2107,-0.2756,0.9966,1.0553,44.6969533,20.4174016,2016-01-19-09-12-52,63.1632,-0.719651043,-0.422777086,0.996639252,its vezbe
4559,96,13,0.1207,0.1281,0.2088,0.2731,0.4338,-0.3745,0.4316,0.7175,44.69863,20.41592,2016-01-19-09-13-04,66.5801,0.433830738,-0.374523938,-0.692147255,its vezbe
4560,96,13,0.1149,0.1248,0.1811,0.2481,-0.0582,0.2269,0.7636,0.7987,44.6998399,20.4145766,2016-01-19-09-13-15,63.3003,0.323799849,0.32621932,0.763611794,its vezbe
4561,96,13,0.1466,0.1271,0.256,0.3212,-0.3672,-0.2543,-0.8004,0.9166,44.7016749,20.4133816,2016-01-19-09-13-24,101.6463,0.475635529,-0.416120887,-0.800399303,its vezbe
4562,96,13,0.2,0.1855,0.4014,0.4854,0.474,0.256,1.2656,1.3754,44.704005,20.41347,2016-01-19-09-13-31,115.4048,-0.596087456,0.548934698,1.265552521,its vezbe
4563,96,13,0.1903,0.1955,0.369,0.4589,-0.0002,-0.0922,-1.7392,1.7416,44.7064966,20.4145966,2016-01-19-09-13-41,126.4876,-0.465392709,-0.579280257,-1.739203453,its vezbe
4564,96,13,0.2005,0.1915,0.3206,0.4239,-0.387,-0.9545,-1.0972,1.5049,44.71076,20.4159149,2016-01-19-09-13-55,112.0991,0.876291752,-0.954535902,-1.097159386,its vezbe
4565,96,13,0.1731,0.1398,0.3267,0.3952,0.0897,-0.3334,-0.8444,0.9123,44.7136916,20.4162933,2016-01-19-09-14-05,94.2102,-0.645468116,-0.360705197,-0.875086784,its vezbe
4566,96,13,0.142,0.1375,0.2794,0.3423,-0.1063,-0.1615,-1.1693,1.1852,44.715085,20.41639,2016-01-19-09-14-11,91.3288,-0.423386574,0.446335793,-1.169303417,its vezbe
4567,96,13,0.1566,0.1259,0.2985,0.3598,-0.3702,-0.2261,-1.315,1.3847,44.7176366,20.4151733,2016-01-19-09-14-25,77.498,-0.593206763,0.42161262,-1.315038204,its vezbe
4568,96,13,0.1346,0.1333,0.1989,0.2746,-0.5904,0.0681,0.5444,0.806,44.7187566,20.4152966,2016-01-19-09-14-31,75.8785,-0.590443254,0.390633464,-0.692702293,its vezbe
4569,96,13,0.1407,0.1048,0.2202,0.2816,0.3584,-0.2862,0.6164,0.7683,44.7205033,20.41623,2016-01-19-09-14-45,48.0168,-0.393562794,0.287021756,0.693385124,its vezbe
4570,96,13,0.1043,0.1162,0.1778,0.2366,0.4521,0.2189,-0.7595,0.9105,44.7215416,20.416645,2016-01-19-09-14-55,48.6616,0.452058792,0.359304905,-0.759452343,its vezbe
4571,96,13,0.1407,0.1505,0.2219,0.3028,-0.0953,0.3837,1.0666,1.1375,44.7225316,20.4172616,2016-01-19-09-15-05,42.9118,-0.667504907,0.535741568,1.066595078,its vezbe
4572,96,13,0.106,0.1006,0.1699,0.2241,-0.1393,-0.293,-0.4127,0.5249,44.7236633,20.4178233,2016-01-19-09-15-15,50.0755,-0.353458405,0.353679657,0.415439606,its vezbe
4573,96,13,0.1353,0.1089,0.197,0.2626,-0.0852,-0.5063,-0.7907,0.9427,44.7248183,20.4184766,2016-01-19-09-15-25,41.144,0.476640463,-0.506270647,-0.790668488,its vezbe
4574,96,13,0.0987,0.0898,0.156,0.2053,0.2325,0.0958,-0.5134,0.5717,44.725175,20.4186866,2016-01-19-09-15-33,23.8185,0.256332397,0.291940093,-0.513391495,its vezbe
4575,96,13,0.1132,0.1141,0.1555,0.2236,0.3586,-0.1727,0.2149,0.4523,44.72588,20.4187466,2016-01-19-09-15-45,34.5288,-0.377752066,0.37966466,0.416365623,its vezbe
4576,96,13,0.1283,0.1095,0.17,0.2395,-0.5631,0.6065,0.1999,0.8514,44.7268016,20.4191783,2016-01-19-09-15-56,34.2045,-0.563125014,0.606482029,-0.742069721,its vezbe
4577,96,13,0.1204,0.0969,0.1559,0.2195,0.0921,0.0556,0.4962,0.5078,44.7274233,20.419555,2016-01-19-09-16-04,34.0452,0.395192623,-0.263864934,0.496246338,its vezbe
